core_event_id,game_date,home_team,away_team,home_abbrev,away_abbrev,team_key,game_id,source,saves_event_id,market_event_id
,2024-01-21,Detroit Red Wings,Tampa Bay Lightning,DET,TBL,DET|TBL,2023020720.0,saves_bettime,8ef611820c06fc9a5844da353849b4ad,
,2024-01-23,Philadelphia Flyers,Tampa Bay Lightning,PHI,TBL,PHI|TBL,2023020732.0,saves_bettime,8f85895413ff6f8ead9cafea56a15ea2,
,2023-11-07,Calgary Flames,Nashville Predators,CGY,NSH,CGY|NSH,2023020186.0,saves_bettime,8fc423a8a2a4f988d414464da63313d9,
,2024-02-25,New Jersey Devils,Tampa Bay Lightning,NJD,TBL,NJD|TBL,2023020916.0,saves_bettime,8ff6056a5ff44c596a30c424a420845d,
,2023-12-19,Arizona Coyotes,Ottawa Senators,ARI,OTT,ARI|OTT,2023020493.0,saves_bettime,908797796fe224512d45ba7595b5a5b6,
,2023-11-30,Vancouver Canucks,Vegas Golden Knights,VAN,VGK,VAN|VGK,2023020353.0,saves_bettime,909a173e2a907f2aff137a4313e2796f,
,2023-12-31,Calgary Flames,Philadelphia Flyers,CGY,PHI,CGY|PHI,2023020570.0,saves_bettime,9204ce54fd30b008b83fa6085b3858ad,
,2024-01-16,Chicago Blackhawks,San Jose Sharks,CHI,SJS,CHI|SJS,2023020686.0,saves_bettime,920d07b57bc9f410b9e482702d6e99d9,
,2023-11-15,Carolina Hurricanes,Philadelphia Flyers,CAR,PHI,CAR|PHI,2023020238.0,saves_bettime,9243b0e90f72a12465bd1fc70e2cc087,
,2023-12-23,Washington Capitals,Tampa Bay Lightning,WSH,TBL,TBL|WSH,2023020521.0,saves_bettime,9267e1d8bf070afaec937b6c35235f4c,
,2023-12-12,Vancouver Canucks,Tampa Bay Lightning,VAN,TBL,TBL|VAN,2023020439.0,saves_bettime,92ce74bd017f1ea78174e06b809abdfa,
,2024-04-05,Edmonton Oilers,Colorado Avalanche,EDM,COL,COL|EDM,2023021214.0,saves_bettime,92f454a9d057761ab5f542d0dfd30ded,
,2024-01-06,Dallas Stars,Nashville Predators,DAL,NSH,DAL|NSH,2023020614.0,saves_bettime,930b32ca1dcf544ccc62230812339a31,
,2024-02-24,San Jose Sharks,Nashville Predators,SJS,NSH,NSH|SJS,2023020914.0,saves_bettime,936f8863f06507b0c3f9fe7b01e02106,
,2024-01-20,Boston Bruins,Montréal Canadiens,BOS,MTL,BOS|MTL,2023020710.0,saves_bettime,9399889e640f2ec2b674608040012ade,
,2023-12-10,Chicago Blackhawks,Washington Capitals,CHI,WSH,CHI|WSH,2023020422.0,saves_bettime,93a966b0cd5b1eb08c2446b82130f73d,
,2024-01-20,New Jersey Devils,Dallas Stars,NJD,DAL,DAL|NJD,2023020711.0,saves_bettime,93f8f9b8de2a3392e6b493ecf63cd479,
,2024-04-04,Winnipeg Jets,Calgary Flames,WPG,CGY,CGY|WPG,2023021209.0,saves_bettime,940367d690b941d84f785c9596028765,
,2024-03-24,Washington Capitals,Winnipeg Jets,WSH,WPG,WPG|WSH,2023021124.0,saves_bettime,94401d3b576a2e8ad5f4e9b941d0d790,
,2024-03-10,Carolina Hurricanes,Calgary Flames,CAR,CGY,CAR|CGY,2023021024.0,saves_bettime,94c6bebba67cb1492cbd8f473929f8a0,
,2024-04-08,Toronto Maple Leafs,Pittsburgh Penguins,TOR,PIT,PIT|TOR,2023021237.0,saves_bettime,94da40e4ee18473d6633efd6e6bfaa31,
,2023-12-22,Detroit Red Wings,Philadelphia Flyers,DET,PHI,DET|PHI,2023020510.0,saves_bettime,94eeed2b0a8942aa302e7b3b45d05331,
,2024-01-18,Buffalo Sabres,Chicago Blackhawks,BUF,CHI,BUF|CHI,2023020691.0,saves_bettime,956f75900281a08e28123897bd958e87,
,2023-12-16,Edmonton Oilers,Florida Panthers,EDM,FLA,EDM|FLA,2023020472.0,saves_bettime,95aa9ed89960e1980ac98a62ed7cc6e1,
,2023-12-29,Anaheim Ducks,Arizona Coyotes,ANA,ARI,ANA|ARI,2023020553.0,saves_bettime,95d760b3047be95109db85d335ca9c8c,
,2024-02-17,New Jersey Devils,Philadelphia Flyers,NJD,PHI,NJD|PHI,2023020859.0,saves_bettime,96174c5c52193b0b2488f6b67904c9b9,
,2024-02-22,Carolina Hurricanes,Florida Panthers,CAR,FLA,CAR|FLA,2023020889.0,saves_bettime,962bb6b5b81e363624e7d8311c7f823b,
,2023-12-23,St Louis Blues,Chicago Blackhawks,STL,CHI,CHI|STL,2023020524.0,saves_bettime,962d1f96c6c23f81cf76b1afc9cdf739,
,2024-01-03,Anaheim Ducks,Toronto Maple Leafs,ANA,TOR,ANA|TOR,2023020588.0,saves_bettime,967e3e9e009eeee503f769587f9cec4c,
,2024-03-28,Ottawa Senators,Chicago Blackhawks,OTT,CHI,CHI|OTT,2023021153.0,saves_bettime,96a7cb61d0cfa69a2860e0522a75f86c,
,2023-11-02,Columbus Blue Jackets,Tampa Bay Lightning,CBJ,TBL,CBJ|TBL,2023020146.0,saves_bettime,96c255a30e4bb3328b20ad602aebb02e,
,2023-12-13,Colorado Avalanche,Buffalo Sabres,COL,BUF,BUF|COL,2023020445.0,saves_bettime,97748ccb3c212f640c79110b707c6e8d,
,2024-03-21,Detroit Red Wings,New York Islanders,DET,NYI,DET|NYI,2023021100.0,saves_bettime,97a12a88703010863d0f2edc57df5a9a,
,2023-12-19,Tampa Bay Lightning,St Louis Blues,TBL,STL,STL|TBL,2023020488.0,saves_bettime,97dc2a6cbe7575135fba12a3398ef797,
,2023-12-02,Anaheim Ducks,Colorado Avalanche,ANA,COL,ANA|COL,2023020366.0,saves_bettime,988f099ad199dbe0ca772b40467e0346,
,2023-11-16,Ottawa Senators,Detroit Red Wings,OTT,DET,DET|OTT,2023020242.0,saves_bettime,98af2ee6c86b56bf9bc6b14254e6def5,
,2024-04-09,Anaheim Ducks,Los Angeles Kings,ANA,LAK,ANA|LAK,2023021249.0,saves_bettime,98c7516fed33de50688487fab5e6e74d,
,2024-01-13,Washington Capitals,New York Rangers,WSH,NYR,NYR|WSH,2023020653.0,saves_bettime,98de176d95ac137fa00d37e65ea5bb70,
,2023-11-25,New York Rangers,Boston Bruins,NYR,BOS,BOS|NYR,2023020308.0,saves_bettime,994cab9def4492328e11e6cbf97f2981,
,2023-12-05,New York Islanders,San Jose Sharks,NYI,SJS,NYI|SJS,2023020383.0,saves_bettime,99b0272180ead4f8ac68511a6cd4d6db,
,2024-03-20,Washington Capitals,Toronto Maple Leafs,WSH,TOR,TOR|WSH,2023021095.0,saves_bettime,99c691dae63811e26816f590dff0511b,
