game_id,game_date,season,goalie_id,goalie_name,team_abbrev,opponent_team,is_home,saves,team_shots,shooting_team,sog_event_id,projected_team_sog,n_sog_books,market_event_id,market_requested_ts,w1_anchor_ts,home_abbrev,away_abbrev,home_expected_goals,away_expected_goals,market_opponent_goals,coherence_raw_saves,split,predicted_starter_saves
2023020308,2023-11-25,20232024,8471734,J. Quick,NYR,BOS,1,27,40,BOS,994cab9def4492328e11e6cbf97f2981,29.726434866905066,3.0,994cab9def4492328e11e6cbf97f2981,2023-11-24T22:30:00Z,2023-11-25T17:30:00Z,NYR,BOS,2.9824353013061433,3.017564698693857,3.017564698693857,26.70887016821121,development_train,26.38825421075604
2023020370,2023-12-03,20232024,8471734,J. Quick,NYR,SJS,1,23,36,SJS,4dd1974d3e7092b0ac60f04e5280317e,25.417446785562838,5.0,4dd1974d3e7092b0ac60f04e5280317e,2023-12-03T22:30:00Z,2023-12-03T22:30:00Z,NYR,SJS,4.636843240099821,1.363156759900179,1.363156759900179,24.05429002566266,development_train,24.288470092695057
2023020424,2023-12-10,20232024,8471734,J. Quick,NYR,LAK,1,25,27,LAK,7f2108849775e97a62804f5f4df46529,29.780277330305086,5.0,7f2108849775e97a62804f5f4df46529,2023-12-10T22:30:00Z,2023-12-10T22:30:00Z,NYR,LAK,3.106101167311185,2.893898832688815,2.893898832688815,26.88637849761627,development_train,26.52866404993702
2023020456,2023-12-15,20232024,8471734,J. Quick,NYR,ANA,1,29,39,ANA,5655c8fcf72dca7cce3b85818d88db76,26.592680927903878,6.0,5655c8fcf72dca7cce3b85818d88db76,2023-12-15T22:30:00Z,2023-12-15T22:30:00Z,NYR,ANA,4.3759340704098655,1.6240659295901343,1.6240659295901343,24.968614998313743,development_train,25.01170501242744
2023020511,2023-12-22,20232024,8471734,J. Quick,NYR,EDM,1,24,34,EDM,46e5345cc125df06b98c0797b33570a5,33.79498129161402,5.0,46e5345cc125df06b98c0797b33570a5,2023-12-22T22:30:00Z,2023-12-22T22:30:00Z,NYR,EDM,3.470725517360673,3.029274482639327,3.029274482639327,30.765706808974695,development_train,29.59722914856477
2023020548,2023-12-29,20232024,8471734,J. Quick,NYR,FLA,0,29,34,FLA,bf45a77314f928864d5238af1654e6b6,33.315684577011474,5.0,bf45a77314f928864d5238af1654e6b6,2023-12-29T22:30:00Z,2023-12-29T22:30:00Z,FLA,NYR,3.399285144293304,2.600714855706696,3.399285144293304,29.91639943271817,development_train,28.925423422517497
2023020610,2024-01-06,20232024,8471734,J. Quick,NYR,MTL,0,27,48,MTL,d867d2f7bcf2da36d995307833de6074,29.2516296610182,6.0,d867d2f7bcf2da36d995307833de6074,2024-01-06T22:30:00Z,2024-01-06T22:30:00Z,MTL,NYR,2.2093797550675527,3.7906202449324473,2.2093797550675527,27.042249905950648,development_train,26.651958993056013
2023020653,2024-01-13,20232024,8471734,J. Quick,NYR,WSH,0,18,27,WSH,98de176d95ac137fa00d37e65ea5bb70,27.94945465932019,6.0,98de176d95ac137fa00d37e65ea5bb70,2024-01-12T22:30:00Z,2024-01-13T17:30:00Z,WSH,NYR,2.4190934574638665,3.5809065425361335,2.4190934574638665,25.530361201856323,development_train,25.456048634860828
2023020717,2024-01-20,20232024,8471734,J. Quick,NYR,LAK,0,24,23,LAK,84a1413934219bf6f610b9b5eaf4905f,31.959831030740865,5.0,84a1413934219bf6f610b9b5eaf4905f,2024-01-20T22:30:00Z,2024-01-20T22:30:00Z,LAK,NYR,3.237976282208801,2.762023717791199,3.237976282208801,28.721854748532063,development_train,27.980533526008266
2023020765,2024-01-27,20232024,8471734,J. Quick,NYR,OTT,0,29,29,OTT,5619280cddee323fe253d7dcfa25daee,32.26302178816275,6.0,5619280cddee323fe253d7dcfa25daee,2024-01-27T22:30:00Z,2024-01-27T22:30:00Z,OTT,NYR,3.3085825440356347,3.1914174559643653,3.3085825440356347,28.95443924412712,development_train,28.16450884554368
2023020781,2024-02-05,20232024,8471734,J. Quick,NYR,COL,1,32,29,COL,32d66545af5b369c7303d515c6e5126c,29.431122514200116,6.0,32d66545af5b369c7303d515c6e5126c,2024-02-05T22:30:00Z,2024-02-05T22:30:00Z,NYR,COL,3.234178194251142,3.265821805748858,3.265821805748858,26.16530070845126,development_train,25.958288469517896
2023020791,2024-02-07,20232024,8471734,J. Quick,NYR,TBL,1,17,24,TBL,d9337764dd6b6af93373d8fc619c7492,31.09541247826653,6.0,d9337764dd6b6af93373d8fc619c7492,2024-02-07T22:30:00Z,2024-02-07T22:30:00Z,NYR,TBL,3.406432187177911,3.093567812822089,3.093567812822089,28.001844665444445,development_train,27.41100250561132
